GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,Actor1Religion1Code,Actor2Religion1Code,NumMentions,NumSources,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Fullname,SOURCEURL
511037833,20160212,HAFIZ SAEED,,MOS,,6,1,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",http://loktej.com/?p=20158
511037832,20160212,HAFIZ SAEED,,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://loktej.com/?p=20158
511459498,20160213,ISLAM,,MOS,,8,1,20.9667,72.9,"Surat, Gujarat, India",http://almesryoon.com/%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA/blog/53-%D9%88%D8%AC%D9%87%D8%A9-%D9%86%D8%B8%D8%B1/855864-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85-%D9%88%D9%86%D8%B8%D8%A7%D9%85-%D8%A7%D9%84%D8%AD%D9%83%D9%85
511510336,20160213,AL QAEDA,,MOS,,6,1,18.975000381469727,72.825798034667969,"Mumbai, Maharashtra, India",http://punjabitribuneonline.com/2016/02/%E0%A8%AA%E0%A8%BE%E0%A8%95%E0%A8%BF-%E0%A8%A8%E0%A9%87-%E0%A8%B2%E0%A8%B6%E0%A8%95%E0%A8%B0%E0%A9%80%E0%A8%86%E0%A8%82-%E0%A8%96%E0%A8%BC%E0%A8%BF%E0%A8%B2%E0%A8%BE%E0%A8%AB%E0%A8%BC-%E0%A8%AE/
511470609,20160213,AL QAEDA,KASHMIRI,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.jagran.com/news/national-david-headley-had-visited-india-after-mumbai-attack-13583265.html
511630614,20160214,HAFIZ SAEED,PAKISTAN,MOS,,1,1,18.975,72.8258,"Bombay, Maharashtra, India",http://www.dailythanthi.com/News/India/2016/02/14095414/David-Headley-Says-26-11-Mastermind-Lakhvi-s-Arrest.vpf
511630616,20160214,HAFIZ SAEED,TERRORIST,MOS,,6,1,18.975,72.8258,"Bombay, Maharashtra, India",http://www.dailythanthi.com/News/India/2016/02/14095414/David-Headley-Says-26-11-Mastermind-Lakhvi-s-Arrest.vpf
511571222,20160214,ISLAMIC,,MOS,,1,1,20.9667,72.9,"Surat, Gujarat, India",http://www.albawabhnews.com/1770600
511630617,20160214,HAFIZ SAEED,TERRORIST,MOS,,2,1,18.975,72.8258,"Bombay, Maharashtra, India",http://www.dailythanthi.com/News/India/2016/02/14095414/David-Headley-Says-26-11-Mastermind-Lakhvi-s-Arrest.vpf
511571221,20160214,ISLAMIC,,MOS,,9,1,20.9667,72.9,"Surat, Gujarat, India",http://www.albawabhnews.com/1770600
511954712,20160215,JKLF,DIPLOMAT,MOS,,20,1,26.3521,79.2158,"Tihar, Uttar Pradesh, India",http://m.firstpost.com/politics/jnu-row-rahul-gandhis-zeal-for-campus-leftism-has-come-rather-late-in-the-day-2626818.html
627511585,20160215,ISLAMIC,YEMEN,MOS,,10,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.christianpost.com/news/christians-in-india-demand-release-kidnapped-priest-held-hostage-by-islamic-extremists-174970/
511868485,20160215,ISLAM,,MOS,,4,1,18.975,72.8258,"Bombay, Maharashtra, India",http://www.afghanpaper.com/nbody.php?id=111862
512618883,20160217,ISLAMIC,FRANCE,MOS,,1,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://aajtak.intoday.in/story/david-headley-exposed-pakistans-terror-machine-1-854476.html
512563549,20160217,ISLAM,,MOS,,8,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.mid-day.com/articles/residents-mistake-two-labourers-for-chaddi-banyan-gang-beat-them/16961221
512993102,20160218,MUSLIM,,MOS,,4,1,26.3521,79.2158,"Tihar, Uttar Pradesh, India",http://www.countercurrents.org/sak180216.htm
512993101,20160218,MUSLIM,,MOS,,6,1,28.6,77.2,"New Delhi, Delhi, India",http://www.countercurrents.org/sak180216.htm
513604215,20160219,MUSLIM,,MOS,,10,1,20.0,77.0,India,http://www.okaz.com.sa/new/Issues/20160220/Con20160220825420.htm
513536238,20160219,MUSLIM,DALIT,MOS,,8,1,22.5697,88.3697,"Calcutta, West Bengal, India",http://www.etemaaddaily.com/index.php?page=%D8%AE%D8%B5%D9%88%D8%B5%DB%8C&pageid=9&subpageid=0&id=36351
513755412,20160220,ISLAMIC,EUROPE,MOS,,10,1,18.975000381469727,72.825798034667969,"Mumbai, Maharashtra, India",http://www.bhaskar.com/news/INT-5000-isis-terrorists-at-large-in-the-eu-warns-europol-chief-5254353-PHO.html
514302766,20160222,LASHKAR E TAIBA,ARMY,MOS,,2,1,32.9333,75.1333,"Udhampur, Jammu and Kashmir, India",http://www.bhaskar.com/news-ht/UT-DEL-HMU-NEW-pampore-encounter-last-rites-of-martyrs-captain-pawan-and-others-5256073-PHO.html
515277893,20160225,ABU SALEM,GANGSTER,MOS,,2,1,26.1833,71.25,"Shiv, Rajasthan, India",http://www.bollywoodlife.com/news-gossip/check-out-this-controversial-pic-of-sanjay-dutt-when-he-was-out-of-jail-in-1995-view-pic/
515241071,20160225,MUSLIM,,MOS,,10,1,27.0529,79.3583,"Manipur, Uttar Pradesh, India",http://www.timenewsbd.com/news/detail/71531
515352114,20160225,MUSLIM,POLICE,MOS,,2,1,22.466699600219727,70.066703796386719,"Jamnagar, Gujarat, India",http://www.nobat.com/news_detail.php?news_id=15447
515366906,20160225,MUSLIM,,MOS,,4,1,13.5,76.0,"Karnataka, Karnataka, India",http://newsblaze.com/story/20090820044009jams.nb/topstory.html
515277894,20160225,ABU SALEM,GANGSTER,MOS,,2,1,26.1833,71.25,"Shiv, Rajasthan, India",http://www.bollywoodlife.com/news-gossip/check-out-this-controversial-pic-of-sanjay-dutt-when-he-was-out-of-jail-in-1995-view-pic/
515352115,20160225,MUSLIM,POLICE,MOS,,6,1,22.469400405883789,69.060600280761719,"Okha, Gujarat, India",http://www.nobat.com/news_detail.php?news_id=15447
515263185,20160225,MUSLIM,,MOS,,10,1,24.816699981689453,93.949996948242188,"Imphal, Manipur, India",http://www.ittefaq.com.bd/world-news/2016/02/25/56941.html
515277895,20160225,ABU SALEM,GANGSTER,MOS,,6,1,26.1833,71.25,"Shiv, Rajasthan, India",http://www.bollywoodlife.com/news-gossip/check-out-this-controversial-pic-of-sanjay-dutt-when-he-was-out-of-jail-in-1995-view-pic/
515717696,20160226,ISLAMIC,PRIEST,MOS,,12,1,20.0,77.0,India,http://www.business-standard.com/article/pti-stories/3-islamists-arrested-over-hindu-priest-s-murder-in-bangladesh-116022600769_1.html
515760112,20160226,MUSLIM,BUDDHIST,MOS,BUD,2,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.lankaweb.com/news/items/2016/02/26/%E0%B6%B4%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B6%B7%E0%B7%8F%E0%B6%9A%E0%B6%BB%E0%B6%B1%E0%B7%8A-%E0%B6%94%E0%B7%84%E0%B7%94%E0%B6%9C%E0%B7%9A-%E0%B7%83%E0%B7%93%E0%B6%BA%E0%B6%BD%E0%B7%8F-%E0%B6%B6/
516090969,20160227,MUSLIM,BUDDHIST,MOS,BUD,2,1,28.66670036315918,77.2166976928711,"Delhi, Delhi, India",http://www.lankaweb.com/news/items/2016/02/26/%E0%B6%B4%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B6%B7%E0%B7%8F%E0%B6%9A%E0%B6%BB%E0%B6%B1%E0%B7%8A-%E0%B6%94%E0%B7%84%E0%B7%94%E0%B6%9C%E0%B7%9A-%E0%B7%83%E0%B7%93%E0%B6%BA%E0%B6%BD%E0%B7%8F-%E0%B6%B6/comment-page-1/
516048625,20160227,ISLAMIC,PRIEST,MOS,,18,1,20.0,77.0,India,http://www.business-standard.com/article/pti-stories/3-islamists-sent-to-police-custody-over-hindu-priest-s-murder-116022700641_1.html
516232802,20160228,ISLAMIC,PRIEST,MOS,,10,1,20.0,77.0,India,http://sakshipost.com/index.php/news/international/75491-3-islamist-sent-to-police-custody-over-hindu-priest-s-murder.html
516257798,20160228,MUSLIM,PRISON,MOS,,40,1,28.66670036315918,77.2166976928711,"Old Delhi, Delhi, India",http://www.deshbandhu.co.in/newsdetail/270719/1/19
516257795,20160228,MUSLIM,,MOS,,8,1,29.466699600219727,77.683296203613281,"Muzaffarnagar, Uttar Pradesh, India",http://www.theindiapost.com/articles/%E0%A4%AD%E0%A5%87%E0%A5%9C-%E0%A4%95%E0%A5%80-%E0%A4%96%E0%A4%BE%E0%A4%B2-%E0%A4%AE%E0%A5%87%E0%A4%82-%E0%A4%AD%E0%A5%87%E0%A5%9C%E0%A4%BF%E0%A4%AF%E0%A4%BE/
516257796,20160228,MUSLIM,,MOS,,2,1,29.466699600219727,77.683296203613281,"Muzaffarnagar, Uttar Pradesh, India",http://www.theindiapost.com/articles/%E0%A4%AD%E0%A5%87%E0%A5%9C-%E0%A4%95%E0%A5%80-%E0%A4%96%E0%A4%BE%E0%A4%B2-%E0%A4%AE%E0%A5%87%E0%A4%82-%E0%A4%AD%E0%A5%87%E0%A5%9C%E0%A4%BF%E0%A4%AF%E0%A4%BE/
516148069,20160228,ISLAM,,MOS,,10,1,22.569700241088867,88.369697570800781,"Calcutta, West Bengal, India",http://dunya.com.pk/index.php/author/allama-ibtisam-elahi-zaheer/2016-02-28/14543/39226079
516389001,20160229,MUSLIM,PRISON,MOS,,10,1,28.66670036315918,77.2166976928711,"Old Delhi, Delhi, India",http://cgkhabar.com/interview-nandita-haksar-islamofobia-20160229/
516439982,20160229,MUSLIM,HINDU,MOS,HIN,10,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://www.amardeshonline.com/pages/details/2016/02/29/325499
517071479,20160302,ISLAMIC,CORPORATION,MOS,,6,1,22.8092,88.2294,"Singur, West Bengal, India",http://www.prabhatkhabar.com/news/world/iraq-army-headquarters-suicide-attacks-8-people-death/733460.html
517071480,20160302,ISLAMIC,IRAQ,MOS,,4,1,22.8092,88.2294,"Singur, West Bengal, India",http://www.prabhatkhabar.com/news/world/iraq-army-headquarters-suicide-attacks-8-people-death/733460.html
517644376,20160303,AL QAEDA,TERRORIST,MOS,,10,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.khabarfast.com/view_news.php?newsid=2504&cat=worldnews
518015991,20160304,MUSLIM,,MOS,,10,1,29.4667,77.6833,"Muzaffarnagar, Uttar Pradesh, India",http://www.deshbandhu.co.in/article/5757/10/330
518422245,20160306,LASHKAR E TAIBA,INTELLIGENCE,MOS,,2,1,22.0667,71.3833,"Somnath, Gujarat, India",https://www.khabarmantra.com/news/ib-issued-the-alert-somnath-temple-on-shivaratri-canceled-all-schedules-nsg-handled-by-front-06032016.html
518361538,20160306,MUSLIM,HINDU,MOS,HIN,10,1,20.9667,72.9,"Surat, Gujarat, India",http://twocircles.net/2009aug11/seeds_anger_and_despair.html
518618314,20160307,MUSLIM,PARLIAMENT,MOS,,20,1,20.0,77.0,India,http://portalkbr.com/03-2016/penangkapan_mahasiswa_di_india_picu_debat_soal_uu_penghasutan_/79107.html
519310946,20160309,ISLAMIC,TUNISIA,MOS,,1,1,28.6,77.2,"New Delhi, Delhi, India",http://fayetteadvocate.com/2016/03/militant-attack-in-tunisia-may-signal-further-spread-of/
519269015,20160309,JAMMU KASHMIR LIBERATION FRONT,CHIEF MINISTER,MOS,,2,1,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://www.geo.tv/latest/101961-Kidnapped-and-set-free-3-high-profile-kidnappings-of-the-world
519227919,20160309,JKLF,BIRMINGHAM,MOS,,3,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.dnaindia.com/analysis/column-indira-gandhi-s-response-to-anti-national-elements-2186979
519227918,20160309,JKLF,UNITED KINGDOM,MOS,,1,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.dnaindia.com/analysis/column-indira-gandhi-s-response-to-anti-national-elements-2186979
519826898,20160310,LASHKAR E TAIBA,MUMBAI,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.india.com/hindi-news/india-hindi/david-headleys-cross-examination-to-start-on-march-22-%E0%A4%B9%E0%A5%87%E0%A4%A1%E0%A4%B2%E0%A5%80-%E0%A4%B8%E0%A5%87-22-%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9A-%E0%A4%B8%E0%A5%87-4/
520653291,20160313,ISLAM,,MOS,,10,1,20.0,77.0,India,http://www.ittefaq.com.bd/print-edition/last-page/2016/03/14
520618164,20160313,ISLAM,SPOKESMAN,MOS,,10,1,21.15,79.1,"Nagpur, Maharashtra, India",http://naidunia.jagran.com/national-bjp-will-raise-azads-comment-on-rss-in-parliament-688285
522966242,20160314,MUSLIM,,MOS,,5,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://qz.com/643433/all-you-wanted-to-know-about-cows-in-india-in-charts/
523494769,20160315,MUSLIM,,MOS,,5,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://scroll.in/article/805489/the-economy-of-indian-cows-in-charts
521876455,20160317,SUFI,,MOS,,10,1,28.6667,77.2167,"Delhi, Delhi, India",http://pradeshtoday.com/newsdetails.php?news=PM-Modi-may-be-on-the-World-Sufi-forum-attack&nid=138666
637707079,20160317,AL QAEDA,,MOS,,10,1,20.0,77.0,India,http://internasional.republika.co.id/berita/internasional/global/17/03/17/omxtix396-pemimpin-spiritual-bangladeh-tewas-akibat-serangan-teroris
522578167,20160319,MUSLIM,,MOS,,4,1,33.9167,76.6667,"Kashmir, Jammu and Kashmir, India",http://www.dailyausaf.com/story/99456
522578168,20160319,MUSLIM,,MOS,,10,1,23.35,85.3333,"Ranchi, Jharkhand, India",http://www.dailyausaf.com/story/99456
522609935,20160319,MUSLIM,BUFFALO,MOS,,10,1,28.6,77.2,"New Delhi, Delhi, India",http://javedch.com/international/2016/03/19/146777
522537851,20160319,MUSLIM,,MOS,,4,1,23.8333,84.7833,"Balumath, Jharkhand, India",http://www.indiatimes.com/news/india/two-muslim-cattle-traders-hanged-to-death-in-jharkhand-by-suspected-cattle-protection-vigilantes-252255.html
522468142,20160319,ISLAM,PAKISTAN,MOS,,10,1,33.9167,76.6667,"Kashmir, Jammu and Kashmir, India",http://www.express.pk/story/473450/
522578174,20160319,MUSLIM,RANCHI,MOS,,6,1,33.9167,76.6667,"Kashmir, Jammu and Kashmir, India",http://www.dailyausaf.com/story/99456
522568609,20160319,MUSLIM,TRADER,MOS,,10,1,28.5667,77.55,"Dadri, Uttar Pradesh, India",http://www.worldbulletin.net/haberler/170653/two-muslim-cattle-traders-assaulted-hanged-in-india
522537852,20160319,MUSLIM,,MOS,,1,1,23.75,84.5,"Latehar, Jharkhand, India",http://www.indiatimes.com/news/india/two-muslim-cattle-traders-hanged-to-death-in-jharkhand-by-suspected-cattle-protection-vigilantes-252255.html
522679506,20160320,MUSLIM,BUFFALO,MOS,,2,1,28.5667,77.55,"Dadri, Uttar Pradesh, India",http://www.thenews.com.pk/print/106646-Two-Muslim-cattle-traders-tortured-hanged-in-Jharkhand
522728510,20160320,MUSLIM,,MOS,,10,1,20.0,77.0,India,http://www.dailynayadiganta.com/detail/news/103348
522722537,20160320,SUFI,AFGHANISTAN,MOS,,1,1,29.3889,76.9681,"Panipat, Haryana, India",http://www.nayaindia.com/infocus/world-sufi-forum-512864.html
522722541,20160320,SUFI,MUSLIM,MOS,MOS,10,1,29.3889,76.9681,"Panipat, Haryana, India",http://www.nayaindia.com/infocus/world-sufi-forum-512864.html
522722540,20160320,SUFI,AFGHAN,MOS,,7,1,29.3889,76.9681,"Panipat, Haryana, India",http://www.nayaindia.com/infocus/world-sufi-forum-512864.html
523174400,20160321,MUSLIM,COMMUNITY,MOS,,10,1,20.0,77.0,India,http://www.dailynayadiganta.com/detail/news/103712
523074623,20160321,ISLAMIC,AFRICA,MOS,,4,1,12.9833,77.5833,"Bangalore, Karnataka, India",http://www.breitbart.com/big-government/2016/03/21/rumors-denied-kidnapped-priest-will-crucified-isis-good-friday/
523473456,20160322,ISLAMIC,TERRORIST,MOS,,10,1,20.0,77.0,India,http://nv.ua/world/countries/vo-vremja-vzryvov-v-brjusselskom-aeroportu-byli-raneny-shest-politsejskih-104927.html
524074757,20160324,ISLAMIC,BANGALORE,MOS,,1,1,12.9833,77.5833,"Bangalore, Karnataka, India",http://www.christiantoday.com/article/church.officials.urge.prayer.for.yemen.priest.held.by.isis.deny.crucifixion.rumours/82599.htm
524074759,20160324,ISLAMIC,PRIEST,MOS,,5,1,12.9833,77.5833,"Bangalore, Karnataka, India",http://www.christiantoday.com/article/church.officials.urge.prayer.for.yemen.priest.held.by.isis.deny.crucifixion.rumours/82599.htm
524344523,20160325,MUSLIM,HINDU,MOS,HIN,10,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://gonomot.com/%E0%A6%AE%E0%A7%81%E0%A6%B8%E0%A6%B2%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%A7%E0%A7%8D%E0%A6%AC%E0%A6%82%E0%A6%B8-%E0%A6%95%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%A1%E0%A6%BE/
524786191,20160327,ISLAM,ISRAEL,MOS,,2,1,26.9966,88.2944,"Tiger Hill, West Bengal, India",https://in.newshub.org/slogans-patriots-and-anti-nationals-21268150.html
524820662,20160327,MUSLIM,ACTIVIST,MOS,,10,1,12.3167,75.0667,"Kanhangad, Kerala, India",http://www.coastaldigest.com/index.php/news/85392-2-muslim-league-activists-stabbed-by-cpim-workers-during-clash
524786190,20160327,ISLAM,ISRAEL,MOS,,8,1,26.9966,88.2944,"Tiger Hill, West Bengal, India",https://in.newshub.org/slogans-patriots-and-anti-nationals-21268150.html
525133500,20160328,ISLAMIC,CHIEF MINISTER,MOS,,4,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.nyoooz.com/thiruvananthapuram/406546/calls-flood-kerala-cmo-over-kidnapped-catholic-priest
525115476,20160328,ISLAMIC,THIRUVANANTHAPURAM,MOS,,2,1,10.0,76.5,"Kerala, Kerala, India",https://in.news.yahoo.com/calls-flood-kerala-cmo-over-kidnapped-catholic-priest-133219694.html
525117769,20160328,ISLAMIC,KERALA,MOS,,2,1,10.0,76.5,"Kerala, Kerala, India",http://www.business-standard.com/article/news-ians/calls-flood-kerala-cmo-over-kidnapped-catholic-priest-116032800840_1.html
525115473,20160328,ISLAMIC,CHIEF MINISTER,MOS,,4,1,10.0,76.5,"Kerala, Kerala, India",https://in.news.yahoo.com/calls-flood-kerala-cmo-over-kidnapped-catholic-priest-133219694.html
525137500,20160328,ISLAMIC,BANGALORE,MOS,,1,1,12.9833,77.5833,"Bangalore, Karnataka, India",http://nysepost.com/indian-government-says-it-is-trying-to-rescue-kidnapped-164040
525117763,20160328,ISLAMIC,CATHOLIC PRIEST,MOS,CHR,2,1,10.0,76.5,"Kerala, Kerala, India",http://nripress.com/calls-flood-kerala-cmo-over-kidnapped-catholic-priest/
525133501,20160328,ISLAMIC,THIRUVANANTHAPURAM,MOS,,2,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.nyoooz.com/thiruvananthapuram/406546/calls-flood-kerala-cmo-over-kidnapped-catholic-priest
525115475,20160328,ISLAMIC,THIRUVANANTHAPURAM,MOS,,4,1,10.0,76.5,"Kerala, Kerala, India",https://in.news.yahoo.com/calls-flood-kerala-cmo-over-kidnapped-catholic-priest-133219694.html
525103517,20160328,MUSLIM,MUSLIM,MOS,MOS,10,1,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://www.siasat.com/news/drop-charges-students-uoh-jac-938607/
525321960,20160329,ISLAMIC,THIRUVANANTHAPURAM,MOS,,2,1,10.0,76.5,"Kerala, Kerala, India",http://www.madhyamam.com/en/node/40209
525321959,20160329,ISLAMIC,THIRUVANANTHAPURAM,MOS,,4,1,10.0,76.5,"Kerala, Kerala, India",http://www.madhyamam.com/en/node/40209
525340110,20160329,ISLAMIC,MISSIONARIES OF CHARITY,MOS,CHR,2,1,12.9833,77.5833,"Bengaluru, Karnataka, India",http://scroll.in/article/805846/amid-rumours-of-crucifixion-by-isis-fate-of-indian-priest-in-yemen-remains-uncertain
525340114,20160329,ISLAMIC,PRIEST,MOS,,2,1,11.8333,75.5667,"Kottayam, Kerala, India",http://www.coastaldigest.com/index.php/top-stories/85460-confusion-over-abducted-kerala-priests-fate-in-yemen
525321958,20160329,ISLAMIC,CHIEF MINISTER,MOS,,4,1,10.0,76.5,"Kerala, Kerala, India",http://www.madhyamam.com/en/node/40209
525340109,20160329,ISLAMIC,MISSIONARIES OF CHARITY,MOS,CHR,2,1,12.9833,77.5833,"Bengaluru, Karnataka, India",http://scroll.in/article/805846/amid-rumours-of-crucifixion-by-isis-fate-of-indian-priest-in-yemen-remains-uncertain
525772859,20160330,MUSLIM,STUDENT,MOS,,2,1,28.6,77.2,"New Delhi, Delhi, India",http://gulfnews.com/news/asia/india/indian-muslim-students-assaulted-for-not-chanting-nationalist-slogan-1.1700843
525772874,20160330,MUSLIM,,MOS,,6,1,28.6,77.2,"New Delhi, Delhi, India",http://gulfnews.com/news/asia/india/indian-muslim-students-assaulted-for-not-chanting-nationalist-slogan-1.1700843
525657317,20160330,MUSLIM,STUDENT,MOS,,2,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.india.com/news/cities/delhi-muslim-madrasa-students-assaulted-for-not-chanting-jai-mata-ki-1067677/
525759676,20160330,MUSLIM,,MOS,,10,1,28.5667,77.55,"Dadri, Uttar Pradesh, India",http://arynews.tv/en/three-muslim-students-in-india-assaulted-for-not-chanting-jai-mata-ki/
526246796,20160331,MUSLIM,HINDU,MOS,HIN,4,1,26.8833,93.6333,"Gohpur, Assam, India",http://blogs.economictimes.indiatimes.com/the-needles-eye/bloodstains-in-assam-the-legacy-of-nellie-communal-frenzy/
526233780,20160331,MUSLIM,NEW DELHI,MOS,,3,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.thehindu.com/news/cities/Delhi/assault-on-muslim-students-cpi-m-meets-national-commission-for-minorities/article8418925.ece
526233779,20160331,MUSLIM,MINORITIES,MOS,,7,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.thehindu.com/news/cities/Delhi/assault-on-muslim-students-cpi-m-meets-national-commission-for-minorities/article8418925.ece
526246795,20160331,MUSLIM,HINDU,MOS,HIN,6,1,25.1833,85.5167,"Bihar, Bihar, India",http://blogs.economictimes.indiatimes.com/the-needles-eye/bloodstains-in-assam-the-legacy-of-nellie-communal-frenzy/
526581387,20160401,DEOBANDI,,MOS,,1,1,20.0,77.0,India,http://indianexpress.com/article/opinion/columns/mumtaz-qadri-madrasa-deobandi-jihadi/
526760504,20160402,STUDENT,STUDENT,MOS,,2,1,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://twocircles.net/2016apr02/1459594919.html
526713088,20160402,MUSLIM,,MOS,,5,1,20.0,78.9667,"Mandar, Maharashtra, India",http://twocircles.net/2009oct05/cji_headed_judicial_commission_should_examine_all_terror_cases.html
526760503,20160402,STUDENT,STUDENT,MOS,,3,1,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://twocircles.net/2016apr02/1459594919.html
526760505,20160402,STUDENT,STUDENT,MOS,,2,1,10.0,76.5,"Kerala, Kerala, India",http://twocircles.net/2016apr02/1459594919.html
526679531,20160402,MUSLIM,,MOS,,4,1,20.0,77.0,India,http://echo.msk.ru/blog/mmusaev/1740650-echo/
526760506,20160402,STUDENT,STUDENT,MOS,,3,1,28.0,76.0,"Hindustan, India (general), India",http://twocircles.net/2016apr02/1459594919.html
526893082,20160403,MUSLIM,,MOS,,10,1,31.6331,74.8656,"Amritsar, Punjab, India",http://www.quamiekta.com/2016/04/03/31879/
527154096,20160404,MUSLIM CLERIC,,MOS,,4,1,19.3,73.0667,"Bhiwandi, Maharashtra, India",http://deccanchronicle.com/nation/crime/040416/mumbai-cleric-held-for-molesting-girl.html
528826920,20160408,SUFI,,MOS,,10,1,22.0833,79.5333,"Seoni, Madhya Pradesh, India",http://www.nagpurtoday.in/violence-erupts-in%E2%80%89seoni-after-hindu-new-year-procession/04090059
529017633,20160409,AL QAEDA,ARMED GROUP,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.samacharjagat.com/news/international/Al-Qaeda-Ambush-Kills-At-Least-20-Yemeni-Soldiers-48344
529017634,20160409,AL QAEDA,ARMED GROUP,MOS,,8,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.samacharjagat.com/news/international/Al-Qaeda-Ambush-Kills-At-Least-20-Yemeni-Soldiers-48344
529170882,20160410,ISLAMIC,WORKER,MOS,,10,1,11.45,75.6833,"Kollam, Kerala, India",http://www.arkansasonline.com/news/2016/apr/10/2nd-ordered-freed-in-mumbai-attack-isla/
529354417,20160411,MUSLIM,KERALA,MOS,,2,1,11.45,75.6833,"Kollam, Kerala, India",http://www.coastaldigest.com/index.php/news/85872-ysuff-ali-announces-huge-compensation-for-victims-of-temple-tragedy
529354422,20160411,MUSLIM,,MOS,,4,1,11.45,75.6833,"Kollam, Kerala, India",http://www.coastaldigest.com/index.php/news/85872-ysuff-ali-announces-huge-compensation-for-victims-of-temple-tragedy
529604055,20160411,LASHKAR E TAIBA,MUMBAI,MOS,,1,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.ndtv.com/world-news/austria-probes-link-between-paris-mumbai-attacks-1394470
529354424,20160411,MUSLIM,KERALA,MOS,,2,1,11.45,75.6833,"Kollam, Kerala, India",http://www.coastaldigest.com/index.php/news/85872-ysuff-ali-announces-huge-compensation-for-victims-of-temple-tragedy
529683816,20160412,LASHKAR E TAIBA,MUMBAI,MOS,,1,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://deccanchronicle.com/world/europe/120416/austria-probes-link-between-paris-mumbai-attacks.html
529912396,20160412,ISLAMIC,,MOS,,10,1,28.6293,75.071,"Mahatma, Rajasthan, India",http://www.sachalayatan.com/durdanto/38484
530146795,20160413,ISLAM,MUSLIM,MOS,MOS,10,1,20.0,77.0,India,http://www.hillaac.net/dhacdooyin-ay-la-fajaceen-culimada-oo-lagu-arkay-qaar-ka-mid-ah-deegaanada-puntland/
530462793,20160414,ISLAMIC,TERRORIST,MOS,,2,1,20.0,77.0,India,http://www.saharasamay.com/world-news/676588181/fighters-from-pakistan-afghanistan-bangla-to-carry-out-fidayeen-.html
530645083,20160414,ISLAM,MUSLIM,MOS,MOS,10,1,20.0,77.0,India,http://www.hillaac.net/dhacdo-cusub-deegaano-ka-tirsan-puntland-oo-lagu-arkay-dhacdooyin-halis-badan/
530619543,20160414,IMAM,MYANMAR,MOS,,10,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.youthkiawaaz.com/2016/04/rohingya-immigrants-in-delhi/
531400843,20160417,MUSLIM,,MOS,,1,1,33.9167,76.6667,"Kashmir, Jammu and Kashmir, India",http://twocircles.net/2012apr25/indian_muslim_looks_kashmir_hindustani_not_muslim_syed_ali_shah_geelani.html
531732012,20160418,LASHKAR E TAIBA,,MOS,,2,1,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",http://www.thinaboomi.com/2016/04/18/54946.html
532164142,20160419,ISLAM,,MOS,,20,1,22.5697,88.3697,"Kolkata, West Bengal, India",http://www.prabhatkhabar.com/news/calcutta/story/787363.html
531882537,20160419,MUSLIM,EDUCATIONAL INSTITUTION,MOS,,8,1,28.0,76.0,"Hindustan, India (general), India",http://www.kashmirlife.net/parasitical-solidarity-issue-05-vol-08-102673/
